辞書,文境界,書字形（＝表層形）,語彙素,語彙素読み,品詞,語形(基本形),語彙素ID
,I,出現,出現,シュツゲン,名詞-普通名詞-サ変可能,シュツゲン,16396
,I,する,為る,スル,動詞-非自立可能,スル,19537
,I,単語,単語,タンゴ,名詞-普通名詞-一般,タンゴ,22806
,I,に,に,ニ,助詞-格助詞,ニ,28178
,I,つい,つく,ツク,動詞-一般,ツク,24536
,I,て,て,テ,助詞-接続助詞,テ,24874
,I,も,も,モ,助詞-係助詞,モ,37562
,I,，,，,,補助記号-読点,,50
,I,T,Ｔ,ティー,記号-文字,ティー,24900
,I,F,Ｆ,エフ,記号-文字,エフ,3997
,I,値,値,チ,接尾辞-名詞的-一般,チ,23383
,I,を,を,ヲ,助詞-格助詞,ヲ,41407
,I,計算,計算,ケイサン,名詞-普通名詞-サ変可能,ケイサン,10944
,I,する,為る,スル,動詞-非自立可能,スル,19537
,I,．,．,,補助記号-句点,,51
,B,:n:t,Ｔ,ティー,記号-文字,ティー,24900
,B,f,,,名詞,,　
,B,(,（,,補助記号-括弧開,,46
,B,バ,ばっ,バッ,副詞,バ,30702
,B,ナ,菜,ナ,名詞-普通名詞-一般,ナ,43559
,B,ナ,菜,ナ,名詞-普通名詞-一般,ナ,43559
,B,,,,,名詞,,　
,B,B,Ｂ,ビー,記号-文字,ビー,32144
,B,),）,,補助記号-括弧閉,,49
,B,=,＝,,補助記号-一般,,55
,B,1,一,イチ,名詞-数詞,イチ,2050
,B,5,五,ゴ,名詞-数詞,ゴ,13327
,B,=,＝,,補助記号-一般,,55
,B,0,ゼロ-zero,ゼロ,名詞-数詞,ゼロ,20754
,I,.,．,,補助記号-句点,,51
,I,2,二,ニ,名詞-数詞,ニ,28181
,I,0,ゼロ-zero,ゼロ,名詞-数詞,ゼロ,20754
,B,t,Ｔ,ティー,記号-文字,ティー,24900
,B,f,,,名詞,,　
,B,(,（,,補助記号-括弧開,,46
,B,ミ,身,ミ,名詞-普通名詞-一般,ミ,36235
,B,カ,蚊,カ,名詞-普通名詞-一般,カ,5591
,B,ン,ん,ン,感動詞-一般,ン,336114
,B,,,,,名詞,,　
,B,B,Ｂ,ビー,記号-文字,ビー,32144
,B,),）,,補助記号-括弧閉,,49
,B,=,＝,,補助記号-一般,,55
,B,1,一,イチ,名詞-数詞,イチ,2050
,B,5,五,ゴ,名詞-数詞,ゴ,13327
,B,=,＝,,補助記号-一般,,55
,B,0,ゼロ-zero,ゼロ,名詞-数詞,ゼロ,20754
,I,.,．,,補助記号-句点,,51
,I,2,二,ニ,名詞-数詞,ニ,28181
,I,0,ゼロ-zero,ゼロ,名詞-数詞,ゼロ,20754
,B,t,Ｔ,ティー,記号-文字,ティー,24900
,B,f,,,名詞,,　
,B,(,（,,補助記号-括弧開,,46
,B,イ,ぃ,,補助記号-一般,,260060
,B,チ,,,名詞,,　
,B,ゴ,御,ゴ,名詞-普通名詞-一般,ゴ,136322
,B,,,,,名詞,,　
,B,B,Ｂ,ビー,記号-文字,ビー,32144
,B,),）,,補助記号-括弧閉,,49
,B,=,＝,,補助記号-一般,,55
,B,2,二,ニ,名詞-数詞,ニ,28181
,B,5,五,ゴ,名詞-数詞,ゴ,13327
,B,=,＝,,補助記号-一般,,55
,B,0,ゼロ-zero,ゼロ,名詞-数詞,ゼロ,20754
,I,.,．,,補助記号-句点,,51
,I,4,四,ヨン,名詞-数詞,ヨン,39551
,I,0,ゼロ-zero,ゼロ,名詞-数詞,ゼロ,20754
,B,t,Ｔ,ティー,記号-文字,ティー,24900
,B,f,,,名詞,,　
,B,(,（,,補助記号-括弧開,,46
,B,ブ,不,フ,接頭辞,フ,32288
,B,ド,,,名詞,,　
,B,ウ,ウ,ウ,名詞-普通名詞-一般,ウ,164597
,B,,,,,名詞,,　
,B,B,Ｂ,ビー,記号-文字,ビー,32144
,B,),）,,補助記号-括弧閉,,49
,B,=,＝,,補助記号-一般,,55
,B,1,一,イチ,名詞-数詞,イチ,2050
,B,5,五,ゴ,名詞-数詞,ゴ,13327
,B,=,＝,,補助記号-一般,,55
,B,0,ゼロ-zero,ゼロ,名詞-数詞,ゼロ,20754
,I,.,．,,補助記号-句点,,51
,I,2,二,ニ,名詞-数詞,ニ,28181
,I,0,ゼロ-zero,ゼロ,名詞-数詞,ゼロ,20754
,B,次,次,ツギ,名詞-普通名詞-一般,ツギ,24527
,I,に,に,ニ,助詞-格助詞,ニ,28178
,I,，,，,,補助記号-読点,,50
,I,文書,文書,ブンショ,名詞-普通名詞-一般,ブンショ,33593
,I,A,Ａ,エー,記号-文字,エー,4296
,I,および,及び,オヨビ,接続詞,オヨビ,5315
,I,文書,文書,ブンショ,名詞-普通名詞-一般,ブンショ,33593
,I,B,Ｂ,ビー,記号-文字,ビー,32144
,I,に,に,ニ,助詞-格助詞,ニ,28178
,I,出現,出現,シュツゲン,名詞-普通名詞-サ変可能,シュツゲン,16396
,I,する,為る,スル,動詞-非自立可能,スル,19537
,I,単語,単語,タンゴ,名詞-普通名詞-一般,タンゴ,22806
,I,に,に,ニ,助詞-格助詞,ニ,28178
,I,つい,つく,ツク,動詞-一般,ツク,24536
,I,て,て,テ,助詞-接続助詞,テ,24874
,I,，,，,,補助記号-読点,,50
,I,I,Ｉ,アイ,記号-文字,アイ,81
,I,D,Ｄ,ディー,記号-文字,ディー,25577
,I,F,Ｆ,エフ,記号-文字,エフ,3997
,I,値,値,チ,接尾辞-名詞的-一般,チ,23383
,I,を,を,ヲ,助詞-格助詞,ヲ,41407
,I,計算,計算,ケイサン,名詞-普通名詞-サ変可能,ケイサン,10944
,I,する,為る,スル,動詞-非自立可能,スル,19537
,I,．,．,,補助記号-句点,,51
,I,今回,今回,コンカイ,名詞-普通名詞-副詞可能,コンカイ,13150
,I,は,は,ハ,助詞-係助詞,ハ,29321
,I,0,ゼロ-zero,ゼロ,名詞-数詞,ゼロ,20754
,I,除算,除算,ジョザン,名詞-普通名詞-サ変可能,ジョサン,18672
,I,が,が,ガ,助詞-格助詞,ガ,7889
,I,発生,発生,ハッセイ,名詞-普通名詞-サ変可能,ハッセイ,29872
,I,し,為る,スル,動詞-非自立可能,スル,19537
,I,ない,ない,ナイ,助動詞,ナイ,27438
,I,こと,事,コト,名詞-普通名詞-一般,コト,12836
,I,が,が,ガ,助詞-格助詞,ガ,7889
,I,事前,事前,ジゼン,名詞-普通名詞-一般,ジゼン,17895
,I,に,に,ニ,助詞-格助詞,ニ,28178
,I,わかっ,分かる,ワカル,動詞-一般,ワカル,41180
,I,て,て,テ,助詞-接続助詞,テ,24874
,I,いる,居る,イル,動詞-非自立可能,イル,2585
,I,ため,為,タメ,名詞-普通名詞-副詞可能,タメ,22686
,I,，,，,,補助記号-読点,,50
,I,分母,分母,ブンボ,名詞-普通名詞-一般,ブンボ,33643
,I,に,に,ニ,助詞-格助詞,ニ,28178
,I,+,＋,,補助記号-一般,,86240
,I,1,一,イチ,名詞-数詞,イチ,2050
,I,を,を,ヲ,助詞-格助詞,ヲ,41407
,I,追加,追加,ツイカ,名詞-普通名詞-サ変可能,ツイカ,24331
,I,し,為る,スル,動詞-非自立可能,スル,19537
,I,ない,ない,ナイ,助動詞,ナイ,27438
,I,式,式,シキ,名詞-普通名詞-一般,シキ,15098
,I,を,を,ヲ,助詞-格助詞,ヲ,41407
,I,使用,使用,シヨウ,名詞-普通名詞-サ変可能,シヨウ,17084
,I,する,為る,スル,動詞-非自立可能,スル,19537
,I,．,．,,補助記号-句点,,51
,I,また,又,マタ,接続詞,マタ,35734
,I,，,，,,補助記号-読点,,50
,I,計算,計算,ケイサン,名詞-普通名詞-サ変可能,ケイサン,10944
,I,が,が,ガ,助詞-格助詞,ガ,7889
,I,簡単,簡単,カンタン,形状詞-一般,カンタン,7700
,I,に,だ,ダ,助動詞,ダ,22916
,I,なる,成る,ナル,動詞-非自立可能,ナル,28061
,I,よう,様,ヨウ,形状詞-助動詞語幹,ヨウ,39002
,I,に,だ,ダ,助動詞,ダ,22916
,I,対数,対数,タイスウ,名詞-普通名詞-一般,タイスウ,21821
,I,の,の,ノ,助詞-格助詞,ノ,28989
,I,底,底,ソコ,名詞-普通名詞-一般,ソコ,21271
,I,は,は,ハ,助詞-係助詞,ハ,29321
,I,2,二,ニ,名詞-数詞,ニ,28181
,I,と,と,ト,助詞-格助詞,ト,25826
,I,する,為る,スル,動詞-非自立可能,スル,19537
,I,(,（,,補助記号-括弧開,,46
,I,対数,対数,タイスウ,名詞-普通名詞-一般,タイスウ,21821
,I,の,の,ノ,助詞-格助詞,ノ,28989
,I,底,底,ソコ,名詞-普通名詞-一般,ソコ,21271
,I,は,は,ハ,助詞-係助詞,ハ,29321
,I,なん,何,ナニ,代名詞,ナン,27920
,I,で,で,デ,助詞-格助詞,デ,25518
,I,も,も,モ,助詞-係助詞,モ,37562
,I,よい,良い,ヨイ,形容詞-非自立可能,ヨイ,38988
,I,が,が,ガ,助詞-接続助詞,ガ,7888
,I,，,，,,補助記号-読点,,50
,I,一般,一般,イッパン,名詞-普通名詞-一般,イッパン,2255
,I,的,的,テキ,接尾辞-形状詞的,テキ,25076
,I,に,だ,ダ,助動詞,ダ,22916
,I,は,は,ハ,助詞-係助詞,ハ,29321
,I,2,二,ニ,名詞-数詞,ニ,28181
,I,を,を,ヲ,助詞-格助詞,ヲ,41407
,I,取る,取る,トル,動詞-一般,トル,26854
,I,場合,場合,バアイ,名詞-普通名詞-副詞可能,バアイ,30510
,I,が,が,ガ,助詞-格助詞,ガ,7889
,I,多い,多い,オオイ,形容詞-一般,オオイ,4515
,I,),）,,補助記号-括弧閉,,49
,I,．,．,,補助記号-句点,,51
,B,:n:i,Ｉ,アイ,記号-文字,アイ,81
,B,d,Ｄ,ディー,記号-文字,ディー,25577
,B,f,,,名詞,,　
,B,(,（,,補助記号-括弧開,,46
,B,リ,リ-ris,リ,名詞-普通名詞-一般,リ,218749
,B,ン,ん,ン,感動詞-一般,ン,336114
,B,ゴ,御,ゴ,名詞-普通名詞-一般,ゴ,136322
,B,),）,,補助記号-括弧閉,,49
,B,=,＝,,補助記号-一般,,55
,B,l,Ｌ,エル,記号-文字,エル,4109
,I,o,Ｏ,オー,記号-文字,オー,5486
,I,g,Ｇ,ジー,記号-文字,ジー,18833
,B,2,二,ニ,名詞-数詞,ニ,28181
,B,(,（,,補助記号-括弧開,,46
,B,2,二,ニ,名詞-数詞,ニ,28181
,B,1,一,イチ,名詞-数詞,イチ,2050
,B,),）,,補助記号-括弧閉,,49
,B,=,＝,,補助記号-一般,,55
,B,1,一,イチ,名詞-数詞,イチ,2050
,I,.,．,,補助記号-句点,,51
,I,0,ゼロ-zero,ゼロ,名詞-数詞,ゼロ,20754
,B,i,Ｉ,アイ,記号-文字,アイ,81
,B,d,Ｄ,ディー,記号-文字,ディー,25577
,B,f,,,名詞,,　
,B,(,（,,補助記号-括弧開,,46
,B,ミ,身,ミ,名詞-普通名詞-一般,ミ,36235
,B,カ,蚊,カ,名詞-普通名詞-一般,カ,5591
,B,ン,ん,ン,感動詞-一般,ン,336114
,B,),）,,補助記号-括弧閉,,49
,B,=,＝,,補助記号-一般,,55
,B,l,Ｌ,エル,記号-文字,エル,4109
,I,o,Ｏ,オー,記号-文字,オー,5486
,I,g,Ｇ,ジー,記号-文字,ジー,18833
,B,2,二,ニ,名詞-数詞,ニ,28181
,B,(,（,,補助記号-括弧開,,46
,B,2,二,ニ,名詞-数詞,ニ,28181
,B,2,二,ニ,名詞-数詞,ニ,28181
,B,),）,,補助記号-括弧閉,,49
,B,=,＝,,補助記号-一般,,55
,B,0,ゼロ-zero,ゼロ,名詞-数詞,ゼロ,20754
,I,.,．,,補助記号-句点,,51
,I,0,ゼロ-zero,ゼロ,名詞-数詞,ゼロ,20754
,B,i,Ｉ,アイ,記号-文字,アイ,81
,B,d,Ｄ,ディー,記号-文字,ディー,25577
,B,f,,,名詞,,　
,B,(,（,,補助記号-括弧開,,46
,B,バ,ばっ,バッ,副詞,バ,30702
,B,ナ,菜,ナ,名詞-普通名詞-一般,ナ,43559
,B,ナ,菜,ナ,名詞-普通名詞-一般,ナ,43559
,B,),）,,補助記号-括弧閉,,49
,B,=,＝,,補助記号-一般,,55
,B,l,Ｌ,エル,記号-文字,エル,4109
,I,o,Ｏ,オー,記号-文字,オー,5486
,I,g,Ｇ,ジー,記号-文字,ジー,18833
,B,2,二,ニ,名詞-数詞,ニ,28181
,B,(,（,,補助記号-括弧開,,46
,B,2,二,ニ,名詞-数詞,ニ,28181
,B,2,二,ニ,名詞-数詞,ニ,28181
,B,),）,,補助記号-括弧閉,,49
,B,=,＝,,補助記号-一般,,55
,B,0,ゼロ-zero,ゼロ,名詞-数詞,ゼロ,20754
,I,.,．,,補助記号-句点,,51
,I,0,ゼロ-zero,ゼロ,名詞-数詞,ゼロ,20754
,B,i,Ｉ,アイ,記号-文字,アイ,81
,B,d,Ｄ,ディー,記号-文字,ディー,25577
,B,f,,,名詞,,　
,B,(,（,,補助記号-括弧開,,46
,B,イ,ぃ,,補助記号-一般,,260060
,B,チ,,,名詞,,　
,B,ゴ,御,ゴ,名詞-普通名詞-一般,ゴ,136322
,B,),）,,補助記号-括弧閉,,49
,B,=,＝,,補助記号-一般,,55
,B,l,Ｌ,エル,記号-文字,エル,4109
,I,o,Ｏ,オー,記号-文字,オー,5486
,I,g,Ｇ,ジー,記号-文字,ジー,18833
,B,2,二,ニ,名詞-数詞,ニ,28181
,B,(,（,,補助記号-括弧開,,46
,B,2,二,ニ,名詞-数詞,ニ,28181
,B,1,一,イチ,名詞-数詞,イチ,2050
,B,),）,,補助記号-括弧閉,,49
,B,=,＝,,補助記号-一般,,55
,B,1,一,イチ,名詞-数詞,イチ,2050
,I,.,．,,補助記号-句点,,51
,I,0,ゼロ-zero,ゼロ,名詞-数詞,ゼロ,20754
,B,i,Ｉ,アイ,記号-文字,アイ,81
,B,d,Ｄ,ディー,記号-文字,ディー,25577
,B,f,,,名詞,,　
,B,(,（,,補助記号-括弧開,,46
,B,ブ,不,フ,接頭辞,フ,32288
,B,ド,,,名詞,,　
,B,ウ,ウ,ウ,名詞-普通名詞-一般,ウ,164597
,B,),）,,補助記号-括弧閉,,49
,B,=,＝,,補助記号-一般,,55
,B,l,Ｌ,エル,記号-文字,エル,4109
,I,o,Ｏ,オー,記号-文字,オー,5486
,I,g,Ｇ,ジー,記号-文字,ジー,18833
,B,2,二,ニ,名詞-数詞,ニ,28181
,B,(,（,,補助記号-括弧開,,46
,B,2,二,ニ,名詞-数詞,ニ,28181
,B,1,一,イチ,名詞-数詞,イチ,2050
,B,),）,,補助記号-括弧閉,,49
,B,=,＝,,補助記号-一般,,55
,B,1,一,イチ,名詞-数詞,イチ,2050
,I,.,．,,補助記号-句点,,51
,I,0,ゼロ-zero,ゼロ,名詞-数詞,ゼロ,20754
,B,ここ,此処,ココ,代名詞,ココ,12607
,I,で,で,デ,助詞-格助詞,デ,25518
,I,，,，,,補助記号-読点,,50
,I,２,二,ニ,名詞-数詞,ニ,28181
,I,文書,文書,ブンショ,名詞-普通名詞-一般,ブンショ,33593
,I,とも,共,トモ,接尾辞-名詞的-副詞可能,トモ,26644
,I,に,に,ニ,助詞-格助詞,ニ,28178
,I,出現,出現,シュツゲン,名詞-普通名詞-サ変可能,シュツゲン,16396
,I,し,為る,スル,動詞-非自立可能,スル,19537
,I,て,て,テ,助詞-接続助詞,テ,24874
,I,いる,居る,イル,動詞-非自立可能,イル,2585
,I,「,「,,補助記号-括弧開,,33
,I,ミカン,蜜柑,ミカン,名詞-普通名詞-一般,ミカン,36301
,I,」,」,,補助記号-括弧閉,,34
,I,と,と,ト,助詞-格助詞,ト,25826
,I,「,「,,補助記号-括弧開,,33
,I,バナナ,バナナ-banana,バナナ,名詞-普通名詞-一般,バナナ,30729
,I,」,」,,補助記号-括弧閉,,34
,I,の,の,ノ,助詞-格助詞,ノ,28989
,I,I,Ｉ,アイ,記号-文字,アイ,81
,I,D,Ｄ,ディー,記号-文字,ディー,25577
,I,F,Ｆ,エフ,記号-文字,エフ,3997
,I,値,値,チ,接尾辞-名詞的-一般,チ,23383
,I,が,が,ガ,助詞-格助詞,ガ,7889
,I,0,ゼロ-zero,ゼロ,名詞-数詞,ゼロ,20754
,I,.,．,,補助記号-句点,,51
,I,0,ゼロ-zero,ゼロ,名詞-数詞,ゼロ,20754
,I,と,と,ト,助詞-格助詞,ト,25826
,I,なっ,成る,ナル,動詞-非自立可能,ナル,28061
,I,て,て,テ,助詞-接続助詞,テ,24874
,I,いる,居る,イル,動詞-非自立可能,イル,2585
,I,こと,事,コト,名詞-普通名詞-一般,コト,12836
,I,に,に,ニ,助詞-格助詞,ニ,28178
,I,注目,注目,チュウモク,名詞-普通名詞-サ変可能,チュウモク,23895
,I,し,為る,スル,動詞-非自立可能,スル,19537
,I,て,て,テ,助詞-接続助詞,テ,24874
,I,ほしい,欲しい,ホシイ,形容詞-非自立可能,ホシイ,34665
,I,．,．,,補助記号-句点,,51
,I,この,此の,コノ,連体詞,コノ,12905
,I,点,点,テン,名詞-普通名詞-助数詞可能,テン,25337
,I,に,に,ニ,助詞-格助詞,ニ,28178
,I,つい,つく,ツク,動詞-一般,ツク,24536
,I,て,て,テ,助詞-接続助詞,テ,24874
,I,は,は,ハ,助詞-係助詞,ハ,29321
,I,，,，,,補助記号-読点,,50
,I,後ほど,後程,ノチホド,名詞-普通名詞-副詞可能,ノチホド,29134
,I,T,Ｔ,ティー,記号-文字,ティー,24900
,I,F,Ｆ,エフ,記号-文字,エフ,3997
,I,-,,,名詞,,　
,I,I,Ｉ,アイ,記号-文字,アイ,81
,I,D,Ｄ,ディー,記号-文字,ディー,25577
,I,F,Ｆ,エフ,記号-文字,エフ,3997
,I,値,値,チ,接尾辞-名詞的-一般,チ,23383
,I,の,の,ノ,助詞-格助詞,ノ,28989
,I,計算,計算,ケイサン,名詞-普通名詞-サ変可能,ケイサン,10944
,I,時,時,ジ,名詞-普通名詞-助数詞可能,ジ,17684
,I,に,に,ニ,助詞-格助詞,ニ,28178
,I,再度,再度,サイド,名詞-普通名詞-副詞可能,サイド,13789
,I,確認,確認,カクニン,名詞-普通名詞-サ変可能,カクニン,6217
,I,する,為る,スル,動詞-非自立可能,スル,19537
,I,．,．,,補助記号-句点,,51
,B,:n:最後,最後,サイゴ,名詞-普通名詞-一般,サイゴ,13709
,I,に,に,ニ,助詞-格助詞,ニ,28178
,I,，,，,,補助記号-読点,,50
,I,文書,文書,ブンショ,名詞-普通名詞-一般,ブンショ,33593
,I,A,Ａ,エー,記号-文字,エー,4296
,I,に,に,ニ,助詞-格助詞,ニ,28178
,I,出現,出現,シュツゲン,名詞-普通名詞-サ変可能,シュツゲン,16396
,I,する,為る,スル,動詞-非自立可能,スル,19537
,I,単語,単語,タンゴ,名詞-普通名詞-一般,タンゴ,22806
,I,と,と,ト,助詞-格助詞,ト,25826
,I,文書,文書,ブンショ,名詞-普通名詞-一般,ブンショ,33593
,I,B,Ｂ,ビー,記号-文字,ビー,32144
,I,に,に,ニ,助詞-格助詞,ニ,28178
,I,出現,出現,シュツゲン,名詞-普通名詞-サ変可能,シュツゲン,16396
,I,する,為る,スル,動詞-非自立可能,スル,19537
,I,単語,単語,タンゴ,名詞-普通名詞-一般,タンゴ,22806
,I,に,に,ニ,助詞-格助詞,ニ,28178
,I,つい,つく,ツク,動詞-一般,ツク,24536
,I,て,て,テ,助詞-接続助詞,テ,24874
,I,，,，,,補助記号-読点,,50
,I,T,Ｔ,ティー,記号-文字,ティー,24900
,I,F,Ｆ,エフ,記号-文字,エフ,3997
,I,-,,,名詞,,　
,I,I,Ｉ,アイ,記号-文字,アイ,81
,I,D,Ｄ,ディー,記号-文字,ディー,25577
,I,F,Ｆ,エフ,記号-文字,エフ,3997
,I,値,値,チ,接尾辞-名詞的-一般,チ,23383
,I,を,を,ヲ,助詞-格助詞,ヲ,41407
,I,計算,計算,ケイサン,名詞-普通名詞-サ変可能,ケイサン,10944
,I,し,為る,スル,動詞-非自立可能,スル,19537
,I,結果,結果,ケッカ,名詞-普通名詞-副詞可能,ケッカ,11114
,I,を,を,ヲ,助詞-格助詞,ヲ,41407
,I,比較,比較,ヒカク,名詞-普通名詞-サ変可能,ヒカク,31139
,I,しよう,為る,スル,動詞-非自立可能,スル,19537
,I,．,．,,補助記号-句点,,51
,I,まず,先ず,マズ,副詞,マズ,35721
,I,，,，,,補助記号-読点,,50
,I,文書,文書,ブンショ,名詞-普通名詞-一般,ブンショ,33593
,I,A,Ａ,エー,記号-文字,エー,4296
,I,に,に,ニ,助詞-格助詞,ニ,28178
,I,出現,出現,シュツゲン,名詞-普通名詞-サ変可能,シュツゲン,16396
,I,する,為る,スル,動詞-非自立可能,スル,19537
,I,単語,単語,タンゴ,名詞-普通名詞-一般,タンゴ,22806
,I,の,の,ノ,助詞-格助詞,ノ,28989
,I,T,Ｔ,ティー,記号-文字,ティー,24900
,I,F,Ｆ,エフ,記号-文字,エフ,3997
,I,-,,,名詞,,　
,I,I,Ｉ,アイ,記号-文字,アイ,81
,I,D,Ｄ,ディー,記号-文字,ディー,25577
,I,F,Ｆ,エフ,記号-文字,エフ,3997
,I,値,値,チ,接尾辞-名詞的-一般,チ,23383
,I,は,は,ハ,助詞-係助詞,ハ,29321
,I,以下,以下,イカ,名詞-普通名詞-一般,イカ,1611
,I,の,の,ノ,助詞-格助詞,ノ,28989
,I,よう,様,ヨウ,形状詞-助動詞語幹,ヨウ,39002
,I,に,だ,ダ,助動詞,ダ,22916
,I,なる,成る,ナル,動詞-非自立可能,ナル,28061
,I,．,．,,補助記号-句点,,51
,B,:n:t,Ｔ,ティー,記号-文字,ティー,24900
,B,f,,,名詞,,　
,B,i,Ｉ,アイ,記号-文字,アイ,81
,B,d,Ｄ,ディー,記号-文字,ディー,25577
,B,f,,,名詞,,　
,B,(,（,,補助記号-括弧開,,46
,B,リ,リ-ris,リ,名詞-普通名詞-一般,リ,218749
,B,ン,ん,ン,感動詞-一般,ン,336114
,B,ゴ,御,ゴ,名詞-普通名詞-一般,ゴ,136322
,B,,,,,名詞,,　
,B,A,Ａ,エー,記号-文字,エー,4296
,B,),）,,補助記号-括弧閉,,49
,B,=,＝,,補助記号-一般,,55
,B,t,Ｔ,ティー,記号-文字,ティー,24900
,B,f,,,名詞,,　
,B,(,（,,補助記号-括弧開,,46
,B,リ,リ-ris,リ,名詞-普通名詞-一般,リ,218749
,B,ン,ん,ン,感動詞-一般,ン,336114
,B,ゴ,御,ゴ,名詞-普通名詞-一般,ゴ,136322
,B,,,,,名詞,,　
,B,A,Ａ,エー,記号-文字,エー,4296
,B,),）,,補助記号-括弧閉,,49
,B,・,・,,補助記号-一般,,44
,B,i,Ｉ,アイ,記号-文字,アイ,81
,B,d,Ｄ,ディー,記号-文字,ディー,25577
,B,f,,,名詞,,　
,B,(,（,,補助記号-括弧開,,46
,B,リ,リ-ris,リ,名詞-普通名詞-一般,リ,218749
,B,ン,ん,ン,感動詞-一般,ン,336114
,B,ゴ,御,ゴ,名詞-普通名詞-一般,ゴ,136322
,B,),）,,補助記号-括弧閉,,49
,B,=,＝,,補助記号-一般,,55
