辞書,文境界,書字形（＝表層形）,語彙素,語彙素読み,品詞,語形(基本形),語彙素ID
,I,3,三,サン,名詞-数詞,サン,14499
,I,0,ゼロ-zero,ゼロ,名詞-数詞,ゼロ,20754
,I,倍,倍,バイ,名詞-普通名詞-助数詞可能,バイ,30514
,I,の,の,ノ,助詞-格助詞,ノ,28989
,I,価格,価格,カカク,名詞-普通名詞-一般,カカク,6003
,I,差,差,サ,名詞-普通名詞-一般,サ,13623
,I,が,が,ガ,助詞-格助詞,ガ,7889
,I,あり,有る,アル,動詞-非自立可能,アル,1216
,I,ます,ます,マス,助動詞,マス,35697
,I,。,。,,補助記号-句点,,25
,B,:n:この,此の,コノ,連体詞,コノ,12905
,I,圧倒,圧倒,アットウ,名詞-普通名詞-サ変可能,アットウ,793
,I,的,的,テキ,接尾辞-形状詞的,テキ,25076
,I,な,だ,ダ,助動詞,ダ,22916
,I,コスト,コスト-cost,コスト,名詞-普通名詞-一般,コスト,12723
,I,パフォーマンス,パフォーマンス-performance,パフォーマンス,名詞-普通名詞-一般,パフォーマンス,31000
,I,に,に,ニ,助詞-格助詞,ニ,28178
,I,より,因る,ヨル,動詞-一般,ヨル,39521
,I,、,、,,補助記号-読点,,24
,I,企業,企業,キギョウ,名詞-普通名詞-一般,キギョウ,8392
,I,や,や,ヤ,助詞-副助詞,ヤ,38083
,I,開発,開発,カイハツ,名詞-普通名詞-サ変可能,カイハツ,5876
,I,者,者,シャ,接尾辞-名詞的-一般,シャ,15852
,I,は,は,ハ,助詞-係助詞,ハ,29321
,I,、,、,,補助記号-読点,,24
,I,これ,此れ,コレ,代名詞,コレ,13095
,I,まで,まで,マデ,助詞-副助詞,マデ,35891
,I,高額,高額,コウガク,名詞-普通名詞-形状詞可能,コウガク,11949
,I,な,だ,ダ,助動詞,ダ,22916
,I,コスト,コスト-cost,コスト,名詞-普通名詞-一般,コスト,12723
,I,が,が,ガ,助詞-格助詞,ガ,7889
,I,ネック,ネック-neck,ネック,名詞-普通名詞-一般,ネック,41764
,I,と,と,ト,助詞-格助詞,ト,25826
,I,なっ,成る,ナル,動詞-非自立可能,ナル,28061
,I,て,て,テ,助詞-接続助詞,テ,24874
,I,い,居る,イル,動詞-非自立可能,イル,2585
,I,た,た,タ,助動詞,タ,21642
,I,A,Ａ,エー,記号-文字,エー,4296
,I,I,Ｉ,アイ,記号-文字,アイ,81
,I,活用,活用,カツヨウ,名詞-普通名詞-サ変可能,カツヨウ,6817
,I,を,を,ヲ,助詞-格助詞,ヲ,41407
,I,、,、,,補助記号-読点,,24
,I,はるか,遥か,ハルカ,形状詞-一般,ハルカ,30261
,I,に,だ,ダ,助動詞,ダ,22916
,I,低い,低い,ヒクイ,形容詞-一般,ヒクイ,31272
,I,負担,負担,フタン,名詞-普通名詞-サ変可能,フタン,32875
,I,で,で,デ,助詞-格助詞,デ,25518
,I,実施,実施,ジッシ,名詞-普通名詞-サ変可能,ジッシ,17940
,I,可能,可能,カノウ,形状詞-一般,カノウ,6969
,I,と,と,ト,助詞-格助詞,ト,25826
,I,なり,成る,ナル,動詞-非自立可能,ナル,28061
,I,ます,ます,マス,助動詞,マス,35697
,I,。,。,,補助記号-句点,,25
,B,:n:3,三,サン,名詞-数詞,サン,14499
,I,．,．,,補助記号-句点,,51
,I,オープン,オープン-open,オープン,名詞-普通名詞-サ変形状詞可能,オープン,5554
,I,ソース,ソース-sauce,ソース,名詞-普通名詞-一般,ソース,83327
,I,設計,設計,セッケイ,名詞-普通名詞-サ変可能,セッケイ,20184
,I,に,に,ニ,助詞-格助詞,ニ,28178
,I,より,因る,ヨル,動詞-一般,ヨル,39521
,I,、,、,,補助記号-読点,,24
,I,自由,自由,ジユウ,名詞-普通名詞-形状詞可能,ジユウ,18456
,I,に,だ,ダ,助動詞,ダ,22916
,I,カスタマイズ,カスタマイズ-customize,カスタマイズ,名詞-普通名詞-サ変可能,カスタマイズ,43735
,I,が,が,ガ,助詞-格助詞,ガ,7889
,I,可能,可能,カノウ,形状詞-一般,カノウ,6969
,B,DeepSeek,,,名詞,,　
,I,が,が,ガ,助詞-格助詞,ガ,7889
,I,注目,注目,チュウモク,名詞-普通名詞-サ変可能,チュウモク,23895
,I,さ,為る,スル,動詞-非自立可能,スル,19537
,I,れる,れる,レル,助動詞,レル,40741
,I,背景,背景,ハイケイ,名詞-普通名詞-一般,ハイケイ,29379
,I,の,の,ノ,助詞-格助詞,ノ,28989
,I,一,一,ヒト,名詞-数詞,ヒト,31499
,I,つ,つ,ツ,接尾辞-名詞的-助数詞,ツ,24322
,I,は,は,ハ,助詞-係助詞,ハ,29321
,I,、,、,,補助記号-読点,,24
,I,オープン,オープン-open,オープン,名詞-普通名詞-サ変形状詞可能,オープン,5554
,I,ソース,ソース-sauce,ソース,名詞-普通名詞-一般,ソース,83327
,I,設計,設計,セッケイ,名詞-普通名詞-サ変可能,セッケイ,20184
,I,を,を,ヲ,助詞-格助詞,ヲ,41407
,I,採用,採用,サイヨウ,名詞-普通名詞-サ変可能,サイヨウ,13830
,I,し,為る,スル,動詞-非自立可能,スル,19537
,I,て,て,テ,助詞-接続助詞,テ,24874
,I,いる,居る,イル,動詞-非自立可能,イル,2585
,I,点,点,テン,名詞-普通名詞-助数詞可能,テン,25337
,I,です,です,デス,助動詞,デス,25653
,I,。,。,,補助記号-句点,,25
,I,オープン,オープン-open,オープン,名詞-普通名詞-サ変形状詞可能,オープン,5554
,I,ソース,ソース-sauce,ソース,名詞-普通名詞-一般,ソース,83327
,I,と,と,ト,助詞-格助詞,ト,25826
,I,は,は,ハ,助詞-係助詞,ハ,29321
,I,、,、,,補助記号-読点,,24
,I,ソフトウェア,ソフトウェア-software,ソフトウェア,名詞-普通名詞-一般,ソフトウェア,21417
,I,や,や,ヤ,助詞-副助詞,ヤ,38083
,I,技術,技術,ギジュツ,名詞-普通名詞-一般,ギジュツ,9798
,I,の,の,ノ,助詞-格助詞,ノ,28989
,I,ソース,ソース-sauce,ソース,名詞-普通名詞-一般,ソース,83327
,I,コード,コード-code,コード,名詞-普通名詞-一般,コード,13308
,I,（,（,,補助記号-括弧開,,46
,I,プログラム,プログラム-program,プログラム,名詞-普通名詞-サ変可能,プログラム,33767
,I,の,の,ノ,助詞-格助詞,ノ,28989
,I,設計,設計,セッケイ,名詞-普通名詞-サ変可能,セッケイ,20184
,I,図,図,ズ,名詞-普通名詞-一般,ズ,19589
,I,）,）,,補助記号-括弧閉,,49
,I,を,を,ヲ,助詞-格助詞,ヲ,41407
,I,無料,無料,ムリョウ,名詞-普通名詞-一般,ムリョウ,37220
,I,で,で,デ,助詞-格助詞,デ,25518
,I,公開,公開,コウカイ,名詞-普通名詞-サ変可能,コウカイ,11922
,I,し,為る,スル,動詞-非自立可能,スル,19537
,I,、,、,,補助記号-読点,,24
,I,誰,誰,ダレ,代名詞,ダレ,23273
,I,で,で,デ,助詞-格助詞,デ,25518
,I,も,も,モ,助詞-係助詞,モ,37562
,I,利用,利用,リヨウ,名詞-普通名詞-サ変可能,リヨウ,40341
,I,・,・,,補助記号-一般,,44
,I,変更,変更,ヘンコウ,名詞-普通名詞-サ変可能,ヘンコウ,34026
,I,・,・,,補助記号-一般,,44
,I,再,再,サイ,接頭辞,サイ,13627
,I,配布,配布,ハイフ,名詞-普通名詞-サ変可能,ハイフ,29465
,I,を,を,ヲ,助詞-格助詞,ヲ,41407
,I,自由,自由,ジユウ,名詞-普通名詞-形状詞可能,ジユウ,18456
,I,に,だ,ダ,助動詞,ダ,22916
,I,行える,行う,オコナウ,動詞-一般,オコナエル,4875
,I,仕組み,仕組み,シクミ,名詞-普通名詞-一般,シクミ,15166
,I,の,の,ノ,助詞-格助詞,ノ,28989
,I,こと,事,コト,名詞-普通名詞-一般,コト,12836
,I,です,です,デス,助動詞,デス,25653
,I,。,。,,補助記号-句点,,25
,B,:n:DeepSeek,,,名詞,,　
,I,は,は,ハ,助詞-係助詞,ハ,29321
,I,、,、,,補助記号-読点,,24
,I,自社,自社,ジシャ,名詞-普通名詞-一般,ジシャ,17840
,I,の,の,ノ,助詞-格助詞,ノ,28989
,I,A,Ａ,エー,記号-文字,エー,4296
,I,I,Ｉ,アイ,記号-文字,アイ,81
,I,モデル,モデル-model,モデル,名詞-普通名詞-一般,モデル,37817
,I,を,を,ヲ,助詞-格助詞,ヲ,41407
,I,オープン,オープン-open,オープン,名詞-普通名詞-サ変形状詞可能,オープン,5554
,I,ソース,ソース-sauce,ソース,名詞-普通名詞-一般,ソース,83327
,I,と,と,ト,助詞-格助詞,ト,25826
,I,し,為る,スル,動詞-非自立可能,スル,19537
,I,て,て,テ,助詞-接続助詞,テ,24874
,I,公開,公開,コウカイ,名詞-普通名詞-サ変可能,コウカイ,11922
,I,する,為る,スル,動詞-非自立可能,スル,19537
,I,こと,事,コト,名詞-普通名詞-一般,コト,12836
,I,で,だ,ダ,助動詞,ダ,22916
,I,、,、,,補助記号-読点,,24
,I,その,其の,ソノ,連体詞,ソノ,21394
,I,内部,内部,ナイブ,名詞-普通名詞-一般,ナイブ,27508
,I,構造,構造,コウゾウ,名詞-普通名詞-一般,コウゾウ,12199
,I,や,や,ヤ,助詞-副助詞,ヤ,38083
,I,学習,学習,ガクシュウ,名詞-普通名詞-サ変可能,ガクシュウ,8017
,I,データ,データ-data,データ,名詞-普通名詞-一般,データ,25819
,I,の,の,ノ,助詞-格助詞,ノ,28989
,I,透明,透明,トウメイ,形状詞-一般,トウメイ,26147
,I,性,性,セイ,接尾辞-名詞的-一般,セイ,19682
,I,を,を,ヲ,助詞-格助詞,ヲ,41407
,I,確保,確保,カクホ,名詞-普通名詞-サ変可能,カクホ,6233
,I,し,為る,スル,動詞-非自立可能,スル,19537
,I,、,、,,補助記号-読点,,24
,I,誰,誰,ダレ,代名詞,ダレ,23273
,I,も,も,モ,助詞-係助詞,モ,37562
,I,が,が,ガ,助詞-格助詞,ガ,7889
,I,その,其の,ソノ,連体詞,ソノ,21394
,I,技術,技術,ギジュツ,名詞-普通名詞-一般,ギジュツ,9798
,I,的,的,テキ,接尾辞-形状詞的,テキ,25076
,I,な,だ,ダ,助動詞,ダ,22916
,I,詳細,詳細,ショウサイ,名詞-普通名詞-形状詞可能,ショウサイ,16678
,I,を,を,ヲ,助詞-格助詞,ヲ,41407
,I,確認,確認,カクニン,名詞-普通名詞-サ変可能,カクニン,6217
,I,できる,出来る,デキル,動詞-非自立可能,デキル,25624
,I,よう,様,ヨウ,形状詞-助動詞語幹,ヨウ,39002
,I,に,だ,ダ,助動詞,ダ,22916
,I,。,。,,補助記号-句点,,25
,I,よっ,因る,ヨル,動詞-一般,ヨル,39521
,I,て,て,テ,助詞-接続助詞,テ,24874
,I,、,、,,補助記号-読点,,24
,I,企業,企業,キギョウ,名詞-普通名詞-一般,キギョウ,8392
,I,や,や,ヤ,助詞-副助詞,ヤ,38083
,I,研究,研究,ケンキュウ,名詞-普通名詞-サ変可能,ケンキュウ,11295
,I,者,者,シャ,接尾辞-名詞的-一般,シャ,15852
,I,は,は,ハ,助詞-係助詞,ハ,29321
,I,独自,独自,ドクジ,形状詞-一般,ドクジ,27224
,I,の,の,ノ,助詞-格助詞,ノ,28989
,I,ニーズ,ニーズ-needs,ニーズ,名詞-普通名詞-一般,ニーズ,28673
,I,に,に,ニ,助詞-格助詞,ニ,28178
,I,合わせ,合わせる,アワセル,動詞-一般,アワセル,1303
,I,た,た,タ,助動詞,タ,21642
,I,A,Ａ,エー,記号-文字,エー,4296
,I,I,Ｉ,アイ,記号-文字,アイ,81
,I,の,の,ノ,助詞-格助詞,ノ,28989
,I,カスタマイズ,カスタマイズ-customize,カスタマイズ,名詞-普通名詞-サ変可能,カスタマイズ,43735
,I,が,が,ガ,助詞-格助詞,ガ,7889
,I,可能,可能,カノウ,形状詞-一般,カノウ,6969
,I,と,と,ト,助詞-格助詞,ト,25826
,I,なり,成る,ナル,動詞-非自立可能,ナル,28061
,I,、,、,,補助記号-読点,,24
,I,特定,特定,トクテイ,名詞-普通名詞-サ変可能,トクテイ,26316
,I,の,の,ノ,助詞-格助詞,ノ,28989
,I,業界,業界,ギョウカイ,名詞-普通名詞-一般,ギョウカイ,9887
,I,や,や,ヤ,助詞-副助詞,ヤ,38083
,I,アプリケーション,アプリケーション-application,アプリケーション,名詞-普通名詞-一般,アプリケーション,971
,I,に,に,ニ,助詞-格助詞,ニ,28178
,I,最適,最適,サイテキ,形状詞-一般,サイテキ,13780
,I,化,化,カ,接尾辞-名詞的-サ変可能,カ,5577
,I,さ,為る,スル,動詞-非自立可能,スル,19537
,I,れ,れる,レル,助動詞,レル,40741
,I,た,た,タ,助動詞,タ,21642
,I,A,Ａ,エー,記号-文字,エー,4296
,I,I,Ｉ,アイ,記号-文字,アイ,81
,I,モデル,モデル-model,モデル,名詞-普通名詞-一般,モデル,37817
,I,を,を,ヲ,助詞-格助詞,ヲ,41407
,I,開発,開発,カイハツ,名詞-普通名詞-サ変可能,カイハツ,5876
,I,でき,出来る,デキル,動詞-非自立可能,デキル,25624
,I,ます,ます,マス,助動詞,マス,35697
,I,。,。,,補助記号-句点,,25
,B,:n:また,又,マタ,接続詞,マタ,35734
,I,、,、,,補助記号-読点,,24
,I,オープン,オープン-open,オープン,名詞-普通名詞-サ変形状詞可能,オープン,5554
,I,ソース,ソース-sauce,ソース,名詞-普通名詞-一般,ソース,83327
,I,は,は,ハ,助詞-係助詞,ハ,29321
,I,A,Ａ,エー,記号-文字,エー,4296
,I,I,Ｉ,アイ,記号-文字,アイ,81
,I,の,の,ノ,助詞-格助詞,ノ,28989
,I,信頼,信頼,シンライ,名詞-普通名詞-サ変可能,シンライ,17578
,I,性,性,セイ,接尾辞-名詞的-一般,セイ,19682
,I,向上,向上,コウジョウ,名詞-普通名詞-サ変可能,コウジョウ,12142
,I,に,に,ニ,助詞-格助詞,ニ,28178
,I,も,も,モ,助詞-係助詞,モ,37562
,I,寄与,寄与,キヨ,名詞-普通名詞-サ変可能,キヨ,9446
,I,し,為る,スル,動詞-非自立可能,スル,19537
,I,ます,ます,マス,助動詞,マス,35697
,I,。,。,,補助記号-句点,,25
,I,ユーザー,ユーザー-user,ユーザー,名詞-普通名詞-一般,ユーザー,38965
,I,は,は,ハ,助詞-係助詞,ハ,29321
,I,自身,自身,ジシン,名詞-普通名詞-副詞可能,ジシン,17859
,I,で,で,デ,助詞-格助詞,デ,25518
,I,モデル,モデル-model,モデル,名詞-普通名詞-一般,モデル,37817
,I,の,の,ノ,助詞-格助詞,ノ,28989
,I,挙動,挙動,キョドウ,名詞-普通名詞-一般,キョドウ,9429
,I,を,を,ヲ,助詞-格助詞,ヲ,41407
,I,把握,把握,ハアク,名詞-普通名詞-サ変可能,ハアク,29332
,I,し,為る,スル,動詞-非自立可能,スル,19537
,I,、,、,,補助記号-読点,,24
,I,適宜,適宜,テキギ,副詞,テキギ,25085
,I,修正,修正,シュウセイ,名詞-普通名詞-サ変可能,シュウセイ,16143
,I,や,や,ヤ,助詞-副助詞,ヤ,38083
,I,最適,最適,サイテキ,形状詞-一般,サイテキ,13780
,I,化,化,カ,接尾辞-名詞的-サ変可能,カ,5577
,I,を,を,ヲ,助詞-格助詞,ヲ,41407
,I,行う,行う,オコナウ,動詞-一般,オコナウ,4875
,I,こと,事,コト,名詞-普通名詞-一般,コト,12836
,I,が,が,ガ,助詞-格助詞,ガ,7889
,I,可能,可能,カノウ,形状詞-一般,カノウ,6969
,I,です,です,デス,助動詞,デス,25653
,I,。,。,,補助記号-句点,,25
,B,:n::n:【,【,,補助記号-括弧開,,37
,I,ログ,ログ-log,ログ,名詞-普通名詞-一般,ログ,40951
,I,活用,活用,カツヨウ,名詞-普通名詞-サ変可能,カツヨウ,6817
,I,の,の,ノ,助詞-格助詞,ノ,28989
,I,最新,最新,サイシン,名詞-普通名詞-一般,サイシン,13735
,I,トレンド,トレンド-trend,トレンド,名詞-普通名詞-一般,トレンド,26876
,I,】,】,,補助記号-括弧閉,,38
,B,これ,此れ,コレ,代名詞,コレ,13095
,I,から,から,カラ,助詞-格助詞,カラ,7219
,I,始める,始める,ハジメル,動詞-非自立可能,ハジメル,29733
,I,操作,操作,ソウサ,名詞-普通名詞-サ変可能,ソウサ,21027
,I,ログ,ログ-log,ログ,名詞-普通名詞-一般,ログ,40951
,I,活用,活用,カツヨウ,名詞-普通名詞-サ変可能,カツヨウ,6817
,I,ガイド,ガイド-guide,ガイド,名詞-普通名詞-サ変可能,ガイド,7958
,B,ログ,ログ-log,ログ,名詞-普通名詞-一般,ログ,40951
,I,管理,管理,カンリ,名詞-普通名詞-サ変可能,カンリ,7847
,I,の,の,ノ,助詞-格助詞,ノ,28989
,I,活用,活用,カツヨウ,名詞-普通名詞-サ変可能,カツヨウ,6817
,I,シーン,シーン-scene,シーン,名詞-普通名詞-一般,シーン,17670
,I,、,、,,補助記号-読点,,24
,I,具体,具体,グタイ,名詞-普通名詞-一般,グタイ,10724
,I,的,的,テキ,接尾辞-形状詞的,テキ,25076
,I,な,だ,ダ,助動詞,ダ,22916
,I,活用,活用,カツヨウ,名詞-普通名詞-サ変可能,カツヨウ,6817
,I,ステップ,ステップ-step,ステップ,名詞-普通名詞-サ変可能,ステップ,19268
,I,など,など,ナド,助詞-副助詞,ナド,27905
,I,を,を,ヲ,助詞-格助詞,ヲ,41407
,I,解説,解説,カイセツ,名詞-普通名詞-サ変可能,カイセツ,5787
,I,。,。,,補助記号-句点,,25
,B,「,「,,補助記号-括弧開,,33
,I,取得,取得,シュトク,名詞-普通名詞-サ変可能,シュトク,16419
,I,し,為る,スル,動詞-非自立可能,スル,19537
,I,た,た,タ,助動詞,タ,21642
,I,ログ,ログ-log,ログ,名詞-普通名詞-一般,ログ,40951
,I,を,を,ヲ,助詞-格助詞,ヲ,41407
,I,活用,活用,カツヨウ,名詞-普通名詞-サ変可能,カツヨウ,6817
,I,でき,出来る,デキル,動詞-非自立可能,デキル,25624
,I,て,て,テ,助詞-接続助詞,テ,24874
,I,い,居る,イル,動詞-非自立可能,イル,2585
,I,ない,ない,ナイ,助動詞,ナイ,27438
,I,」,」,,補助記号-括弧閉,,34
,I,と,と,ト,助詞-格助詞,ト,25826
,I,いう,言う,イウ,動詞-一般,ユウ,1571
,I,担当,担当,タントウ,名詞-普通名詞-サ変可能,タントウ,22856
,I,者,者,シャ,接尾辞-名詞的-一般,シャ,15852
,I,様,様,サマ,接尾辞-名詞的-一般,サマ,14374
,I,、,、,,補助記号-読点,,24
,I,必見,必見,ヒッケン,名詞-普通名詞-一般,ヒッケン,31430
,I,の,の,ノ,助詞-格助詞,ノ,28989
,I,一,一,イチ,名詞-数詞,イチ,2050
,I,冊,冊,サツ,接尾辞-名詞的-一般,サツ,267446
,I,です,です,デス,助動詞,デス,25653
,I,。,。,,補助記号-句点,,25
,B,資料,資料,シリョウ,名詞-普通名詞-一般,シリョウ,17153
,I,を,を,ヲ,助詞-格助詞,ヲ,41407
,I,ダウンロード,ダウンロード-download,ダウンロード,名詞-普通名詞-サ変可能,ダウンロード,23101
,I,する,為る,スル,動詞-非自立可能,スル,19537
,B,DeepSeek,,,名詞,,　
,I,に,に,ニ,助詞-格助詞,ニ,28178
,I,懸念,懸念,ケネン,名詞-普通名詞-サ変可能,ケネン,11208
,I,さ,為る,スル,動詞-非自立可能,スル,19537
,I,れる,れる,レル,助動詞,レル,40741
,I,セキュリティ,セキュリティー-security,セキュリティー,名詞-普通名詞-一般,セキュリティ,20122
,I,リスク,リスク-risk,リスク,名詞-普通名詞-一般,リスク,39979
